ts,rss_bytes,qps,queries_delta,blocked_delta,cache_entries,cache_bytes,cache_hits,cache_misses,cache_evictions,cache_expired,block_p99,cache_hit_p99,forward_p99
2026-07-31T13:14:52Z,54964224,0.0833,5,0,617,588288,1874,632,0,0,0.0,0.0001,0.0001
2026-07-31T13:16:52Z,52023296,0.0667,4,0,617,588288,1880,632,0,0,0.0,0.0001,0.0001
2026-07-31T13:18:52Z,51875840,0.0667,4,1,617,588288,1885,632,0,0,0.0001,0.0001,0.0001
2026-07-31T13:20:52Z,51912704,0.85,51,10,624,598416,1935,639,0,0,0.0001,0.0001,0.005
2026-07-31T13:22:52Z,52891648,0.65,39,13,647,618160,1986,662,0,0,0.0001,0.0001,0.005
2026-07-31T13:24:52Z,52842496,0.1833,11,6,647,618160,2000,662,0,0,0.0001,0.0001,0.0001
2026-07-31T13:26:52Z,52711424,0.15,9,6,647,618160,2006,662,0,0,0.0001,0.0001,0.0001
2026-07-31T13:28:52Z,52703232,0.1333,8,6,647,618160,2011,662,0,0,0.0001,0.0001,0.0
2026-07-31T13:30:52Z,52977664,0.05,3,0,647,618160,2019,662,0,0,0.0,0.0001,0.0001
2026-07-31T13:32:52Z,52994048,0.0333,2,0,647,618160,2025,662,0,0,0.0,0.0001,0.0001
2026-07-31T13:34:52Z,53026816,0.1667,10,5,647,618160,2033,662,0,0,0.0001,0.0001,0.0001
2026-07-31T13:36:52Z,52994048,0.05,3,0,647,618160,2039,662,0,0,0.0,0.0001,0.0001
2026-07-31T13:38:52Z,52977664,0.0333,2,0,647,618160,2043,662,0,0,0.0,0.0001,0.0
2026-07-31T13:40:52Z,52867072,0.0333,2,0,647,618160,2048,662,0,0,0.0,0.0001,0.0
2026-07-31T13:42:52Z,52883456,0.2167,13,6,648,618608,2057,663,0,0,0.0001,0.0001,0.005
2026-07-31T13:44:52Z,52916224,0.0833,5,2,648,618608,2067,663,0,0,0.0001,0.0001,0.0001
2026-07-31T13:46:52Z,52781056,0.0667,4,0,648,618608,2073,663,0,0,0.0,0.0001,0.0001
2026-07-31T13:48:52Z,52842496,0.0667,4,2,648,618608,2077,663,0,0,0.0001,0.0001,0.0
2026-07-31T13:50:52Z,52826112,0.25,15,8,648,618608,2087,663,0,0,0.0001,0.0001,0.0001
2026-07-31T13:52:52Z,52924416,0.4,24,0,650,619472,2113,665,0,0,0.0,0.0001,0.005
2026-07-31T13:54:52Z,52912128,0.2,12,10,650,619472,2121,665,0,0,0.0001,0.0001,0.0001
2026-07-31T13:56:52Z,53129216,0.1,6,2,650,619472,2129,665,0,0,0.0001,0.0001,0.0
2026-07-31T13:58:52Z,53104640,0.3667,22,15,651,619904,2142,666,0,0,0.0001,0.0001,0.0001
2026-07-31T14:00:52Z,53035008,0.0333,2,0,651,619904,2147,666,0,0,0.0,0.0001,0.0
2026-07-31T14:02:52Z,52969472,0.0333,2,0,651,619904,2155,666,0,0,0.0,0.0001,0.0001
2026-07-31T14:04:52Z,52961280,0.4833,29,14,651,619904,2174,666,0,0,0.0001,0.0001,0.0001
2026-07-31T14:06:52Z,52936704,0.05,3,0,651,619904,2181,666,0,0,0.0,0.0001,0.0
2026-07-31T14:08:52Z,52862976,0.0667,4,1,651,619904,2187,666,0,0,0.0001,0.0001,0.0001
2026-07-31T14:10:52Z,52879360,0.05,3,0,652,622592,2193,667,0,0,0.0,0.0001,0.0001
2026-07-31T14:12:52Z,52858880,0.0333,2,0,652,622592,2198,667,0,0,0.0,0.0001,0.0001
2026-07-31T14:14:52Z,52850688,0.0667,4,0,652,622592,2204,667,0,0,0.0,0.0001,0.0001
2026-07-31T14:16:52Z,53018624,0.1167,7,2,653,625280,2213,668,0,0,0.0001,0.0001,0.0001
2026-07-31T14:18:52Z,53006336,0.4,24,13,655,626144,2226,670,0,0,0.0001,0.0001,0.005
2026-07-31T14:20:52Z,52924416,0.1667,10,4,655,626144,2238,670,0,0,0.0001,0.0001,0.0001
2026-07-31T14:22:52Z,53202944,0.0667,4,2,655,626144,2253,670,0,0,0.0001,0.0001,0.0
2026-07-31T14:24:52Z,53211136,0.1167,7,4,655,626144,2264,670,0,0,0.0001,0.0001,0.0001
2026-07-31T14:26:52Z,53104640,0.1333,8,5,655,626144,2269,670,0,0,0.0001,0.0001,0.0001
2026-07-31T14:28:52Z,53133312,0.0833,5,3,655,626144,2273,670,0,0,0.0001,0.0001,0.0
2026-07-31T14:30:52Z,54157312,0.1167,7,5,655,626144,2283,670,0,0,0.0001,0.0001,0.0
2026-07-31T14:32:52Z,54210560,0.1167,7,5,655,626144,2289,670,0,0,0.0001,0.0001,0.0001
2026-07-31T14:34:52Z,54149120,0.0833,5,2,655,626144,2294,670,0,0,0.0001,0.0001,0.0001
2026-07-31T14:36:52Z,54177792,0.3667,22,10,667,635728,2314,682,0,0,0.0001,0.0001,0.005
2026-07-31T14:38:52Z,54104064,0.0333,2,0,667,635728,2318,682,0,0,0.0,0.0001,0.0
2026-07-31T14:40:52Z,54140928,0.0333,2,0,667,635728,2322,682,0,0,0.0,0.0001,0.0
2026-07-31T14:42:52Z,54091776,0.0333,2,0,667,635728,2327,682,0,0,0.0,0.0001,0.0001
2026-07-31T14:44:52Z,54063104,0.0333,2,0,667,635728,2331,682,0,0,0.0,0.0001,0.0001
2026-07-31T14:46:52Z,54128640,0.05,3,0,667,635728,2336,682,0,0,0.0,0.0001,0.0001
2026-07-31T14:48:52Z,54095872,0.0333,2,0,667,635728,2340,682,0,0,0.0,0.0001,0.0
2026-07-31T14:50:52Z,54087680,0.0333,2,0,667,635728,2344,682,0,0,0.0,0.0001,0.0
2026-07-31T14:52:52Z,54337536,0.0333,2,0,667,635728,2349,682,0,0,0.0,0.0001,0.0
2026-07-31T14:54:52Z,54214656,0.0333,2,0,667,635728,2353,682,0,0,0.0,0.0001,0.0001
2026-07-31T14:56:52Z,54296576,0.05,3,0,667,635728,2358,682,0,0,0.0,0.0001,0.0
2026-07-31T14:58:52Z,54173696,0.0333,2,0,667,635728,2362,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:00:52Z,54177792,0.0333,2,0,667,635728,2366,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:02:52Z,54161408,0.0333,2,0,667,635728,2371,682,0,0,0.0,0.0001,0.0
2026-07-31T15:04:52Z,54128640,0.0333,2,0,667,635728,2375,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:06:52Z,54165504,0.05,3,0,667,635728,2380,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:08:52Z,54104064,0.0333,2,0,667,635728,2384,682,0,0,0.0,0.0001,0.0
2026-07-31T15:10:52Z,54075392,0.0333,2,0,667,635728,2388,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:12:52Z,54067200,0.0333,2,0,667,635728,2393,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:14:52Z,53989376,0.0333,2,0,667,635728,2397,682,0,0,0.0,0.0001,0.0
2026-07-31T15:16:52Z,54239232,0.05,3,0,667,635728,2402,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:18:52Z,54263808,0.0333,2,0,667,635728,2406,682,0,0,0.0,0.0001,0.0
2026-07-31T15:20:52Z,54493184,0.0333,2,0,667,635728,2410,682,0,0,0.0,0.0001,0.0
2026-07-31T15:22:52Z,54394880,0.0333,2,0,667,635728,2415,682,0,0,0.0,0.0001,0.0
2026-07-31T15:24:52Z,54378496,0.0333,2,0,667,635728,2419,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:26:52Z,54341632,0.05,3,0,667,635728,2424,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:28:52Z,54317056,0.0333,2,0,667,635728,2428,682,0,0,0.0,0.0001,0.0
2026-07-31T15:30:52Z,54321152,0.0333,2,0,667,635728,2432,682,0,0,0.0,0.0001,0.0
2026-07-31T15:32:52Z,54390784,0.0333,2,0,667,635728,2437,682,0,0,0.0,0.0001,0.0
2026-07-31T15:34:52Z,54415360,0.0333,2,0,667,635728,2441,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:36:52Z,54333440,0.05,3,0,667,635728,2446,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:38:52Z,54317056,0.0333,2,0,667,635728,2450,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:40:52Z,54284288,0.0333,2,0,667,635728,2454,682,0,0,0.0,0.0001,0.0
2026-07-31T15:42:52Z,54272000,0.0333,2,0,667,635728,2459,682,0,0,0.0,0.0001,0.0
2026-07-31T15:44:52Z,54341632,0.0333,2,0,667,635728,2464,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:46:52Z,54267904,0.05,3,0,667,635728,2469,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:48:52Z,54202368,0.0333,2,0,667,635728,2473,682,0,0,0.0,0.0001,0.0
2026-07-31T15:50:52Z,54165504,0.0333,2,0,667,635728,2477,682,0,0,0.0,0.0001,0.0
2026-07-31T15:52:52Z,54198272,0.0333,2,0,667,635728,2482,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:54:52Z,54132736,0.0333,2,0,667,635728,2486,682,0,0,0.0,0.0001,0.0001
2026-07-31T15:56:52Z,54222848,0.05,3,0,667,635728,2492,682,0,0,0.0,0.0001,0.0
2026-07-31T15:58:52Z,54181888,0.0333,2,0,667,635728,2496,682,0,0,0.0,0.0001,0.0
2026-07-31T16:00:52Z,54194176,0.0333,2,0,667,635728,2500,682,0,0,0.0,0.0001,0.0
2026-07-31T16:02:52Z,54202368,0.0333,2,0,667,635728,2505,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:04:52Z,54173696,0.0333,2,0,667,635728,2509,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:06:52Z,54173696,0.05,3,0,667,635728,2514,682,0,0,0.0,0.0001,0.0
2026-07-31T16:08:52Z,54153216,0.0333,2,0,667,635728,2518,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:10:52Z,54124544,0.0333,2,0,667,635728,2522,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:12:52Z,54079488,0.0333,2,0,667,635728,2527,682,0,0,0.0,0.0001,0.0
2026-07-31T16:14:52Z,54038528,0.0333,2,0,667,635728,2531,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:16:52Z,54497280,0.05,3,0,667,635728,2536,682,0,0,0.0,0.0001,0.0
2026-07-31T16:18:52Z,54439936,0.0333,2,0,667,635728,2540,682,0,0,0.0,0.0001,0.0
2026-07-31T16:20:52Z,54444032,0.0333,2,0,667,635728,2544,682,0,0,0.0,0.0001,0.0
2026-07-31T16:22:52Z,54394880,0.0333,2,0,667,635728,2549,682,0,0,0.0,0.0001,0.0
2026-07-31T16:24:52Z,54366208,0.0333,2,0,667,635728,2553,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:26:52Z,54366208,0.05,3,0,667,635728,2558,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:28:52Z,54349824,0.0333,2,0,667,635728,2562,682,0,0,0.0,0.0001,0.0
2026-07-31T16:30:52Z,54317056,0.0333,2,0,667,635728,2566,682,0,0,0.0,0.0001,0.0
2026-07-31T16:32:52Z,54304768,0.0333,2,0,667,635728,2571,682,0,0,0.0,0.0001,0.0
2026-07-31T16:34:52Z,54333440,0.0333,2,0,667,635728,2575,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:36:52Z,54403072,0.05,3,0,667,635728,2580,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:38:52Z,54325248,0.0333,2,0,667,635728,2584,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:40:52Z,54300672,0.0333,2,0,667,635728,2588,682,0,0,0.0,0.0001,0.0
2026-07-31T16:42:52Z,54276096,0.0333,2,0,667,635728,2593,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:44:52Z,54255616,0.0333,2,0,667,635728,2597,682,0,0,0.0,0.0001,0.0
2026-07-31T16:46:52Z,54276096,0.0667,4,0,667,635728,2603,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:48:52Z,54247424,0.0333,2,0,667,635728,2607,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:50:52Z,54210560,0.0333,2,0,667,635728,2611,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:52:52Z,54202368,0.0333,2,0,667,635728,2616,682,0,0,0.0,0.0001,0.0
2026-07-31T16:54:52Z,54190080,0.0333,2,0,667,635728,2620,682,0,0,0.0,0.0001,0.0
2026-07-31T16:56:52Z,54202368,0.05,3,0,667,635728,2625,682,0,0,0.0,0.0001,0.0001
2026-07-31T16:58:52Z,54259712,0.0333,2,0,667,635728,2629,682,0,0,0.0,0.0001,0.0
2026-07-31T17:00:52Z,54218752,0.0333,2,0,667,635728,2633,682,0,0,0.0,0.0001,0.0
2026-07-31T17:02:52Z,54206464,0.0333,2,0,667,635728,2638,682,0,0,0.0,0.0001,0.0001
2026-07-31T17:04:52Z,54083584,0.0333,2,0,667,635728,2642,682,0,0,0.0,0.0001,0.0
2026-07-31T17:06:52Z,54161408,0.05,3,0,667,635728,2647,682,0,0,0.0,0.0001,0.0001
2026-07-31T17:08:52Z,54046720,0.0333,2,0,667,635728,2651,682,0,0,0.0,0.0001,0.0
2026-07-31T17:10:52Z,54063104,0.0333,2,0,667,635728,2655,682,0,0,0.0,0.0001,0.0
2026-07-31T17:12:52Z,54157312,0.0333,2,0,667,635728,2660,682,0,0,0.0,0.0001,0.0001
2026-07-31T17:14:52Z,54079488,0.0333,2,0,667,635728,2664,682,0,0,0.0,0.0001,0.0001
2026-07-31T17:16:52Z,54382592,0.05,3,0,667,635728,2669,682,0,0,0.0,0.0001,0.0
2026-07-31T17:18:52Z,54280192,0.0333,2,0,667,635728,2673,682,0,0,0.0,0.0001,0.0001
2026-07-31T17:20:52Z,54247424,0.0333,2,0,667,635728,2677,682,0,0,0.0,0.0001,0.0
2026-07-31T17:22:52Z,54263808,0.0333,2,0,667,635728,2682,682,0,0,0.0,0.0001,0.0
2026-07-31T17:24:52Z,54194176,0.0333,2,0,667,635728,2686,682,0,0,0.0,0.0001,0.0
2026-07-31T17:26:52Z,54194176,0.05,3,0,667,635728,2691,682,0,0,0.0,0.0001,0.0
2026-07-31T17:28:52Z,54136832,0.0333,2,0,667,635728,2695,682,0,0,0.0,0.0001,0.0
2026-07-31T17:30:52Z,54194176,0.0333,2,0,667,635728,2700,682,0,0,0.0,0.0001,0.0001
2026-07-31T17:32:52Z,54132736,0.0333,2,0,667,635728,2705,682,0,0,0.0,0.0001,0.0
2026-07-31T17:34:52Z,54099968,0.0333,2,0,667,635728,2709,682,0,0,0.0,0.0001,0.0001
2026-07-31T17:36:52Z,54075392,0.05,3,0,667,635728,2714,682,0,0,0.0,0.0001,0.0
2026-07-31T17:38:52Z,53997568,0.0333,2,0,667,635728,2718,682,0,0,0.0,0.0001,0.0
2026-07-31T17:40:52Z,53362688,0.0333,2,0,667,635728,2722,682,0,0,0.0,0.0001,0.0
2026-07-31T17:42:52Z,53551104,0.0333,2,0,667,635728,2728,682,0,0,0.0,0.0001,0.0
2026-07-31T17:44:52Z,53481472,0.0333,2,0,667,635728,2732,682,0,0,0.0,0.0001,0.0
2026-07-31T17:46:52Z,54026240,0.05,3,0,667,635728,2737,682,0,0,0.0,0.0001,0.0001
2026-07-31T17:48:52Z,53948416,0.0333,2,0,667,635728,2741,682,0,0,0.0,0.0001,0.0
2026-07-31T17:50:52Z,53952512,0.0333,2,0,667,635728,2745,682,0,0,0.0,0.0001,0.0
2026-07-31T17:52:52Z,54120448,0.05,3,0,667,635728,2751,682,0,0,0.0,0.0001,0.0
2026-07-31T17:54:52Z,54059008,0.0333,2,0,667,635728,2755,682,0,0,0.0,0.0001,0.0001
2026-07-31T17:56:52Z,54042624,0.05,3,0,667,635728,2760,682,0,0,0.0,0.0001,0.0001
2026-07-31T17:58:52Z,54013952,0.0333,2,0,667,635728,2764,682,0,0,0.0,0.0001,0.0
2026-07-31T18:00:52Z,54022144,0.0333,2,0,667,635728,2768,682,0,0,0.0,0.0001,0.0
2026-07-31T18:02:52Z,54022144,0.0333,2,0,667,635728,2773,682,0,0,0.0,0.0001,0.0
2026-07-31T18:04:52Z,53923840,0.05,3,0,667,635728,2778,682,0,0,0.0,0.0001,0.0
2026-07-31T18:06:52Z,53948416,0.05,3,0,667,635728,2783,682,0,0,0.0,0.0001,0.0001
2026-07-31T18:08:52Z,53878784,0.0333,2,0,667,635728,2787,682,0,0,0.0,0.0001,0.0
2026-07-31T18:10:52Z,53796864,0.0333,2,0,667,635728,2791,682,0,0,0.0,0.0001,0.0
2026-07-31T18:12:52Z,53911552,0.0333,2,0,667,635728,2796,682,0,0,0.0,0.0001,0.0
2026-07-31T18:14:52Z,53886976,0.0333,2,0,667,635728,2800,682,0,0,0.0,0.0001,0.0
2026-07-31T18:16:52Z,54239232,0.0667,4,0,667,635728,2806,682,0,0,0.0,0.0001,0.0
2026-07-31T18:18:52Z,54177792,0.0333,2,0,667,635728,2810,682,0,0,0.0,0.0001,0.0
2026-07-31T18:20:52Z,54140928,0.05,3,0,667,635728,2815,682,0,0,0.0,0.0001,0.0
2026-07-31T18:22:52Z,54173696,0.0333,2,0,667,635728,2820,682,0,0,0.0,0.0001,0.0001
2026-07-31T18:24:52Z,54104064,0.05,3,0,667,635728,2825,682,0,0,0.0,0.0001,0.0
2026-07-31T18:26:52Z,54099968,0.05,3,0,667,635728,2830,682,0,0,0.0,0.0001,0.0
2026-07-31T18:28:52Z,54095872,0.0333,2,0,667,635728,2834,682,0,0,0.0,0.0001,0.0
2026-07-31T18:30:52Z,54022144,0.0333,2,0,667,635728,2838,682,0,0,0.0,0.0001,0.0001
2026-07-31T18:32:52Z,54140928,0.0333,2,0,667,635728,2844,682,0,0,0.0,0.0001,0.0
2026-07-31T18:34:52Z,54013952,0.0333,2,0,667,635728,2848,682,0,0,0.0,0.0001,0.0001
2026-07-31T18:36:52Z,54112256,0.05,3,0,667,635728,2853,682,0,0,0.0,0.0001,0.0
2026-07-31T18:38:52Z,54296576,0.0333,2,0,667,635728,2857,682,0,0,0.0,0.0001,0.0001
2026-07-31T18:40:52Z,54267904,0.0333,2,0,667,635728,2861,682,0,0,0.0,0.0001,0.0
2026-07-31T18:42:52Z,54300672,0.0333,2,0,667,635728,2866,682,0,0,0.0,0.0001,0.0001
2026-07-31T18:44:52Z,54308864,0.0333,2,0,667,635728,2870,682,0,0,0.0,0.0001,0.0001
2026-07-31T18:46:52Z,54374400,0.05,3,0,667,635728,2875,682,0,0,0.0,0.0001,0.0001
2026-07-31T18:48:52Z,54296576,0.0333,2,0,667,635728,2879,682,0,0,0.0,0.0001,0.0
2026-07-31T18:50:52Z,54267904,0.6333,38,6,671,640336,2909,686,0,0,0.0001,0.0001,0.005
2026-07-31T18:52:52Z,54292480,0.0333,2,0,671,640336,2915,686,0,0,0.0,0.0001,0.0
2026-07-31T18:54:52Z,54079488,1.1333,68,26,685,658640,2949,700,0,0,0.00025,0.0001,0.005
2026-07-31T18:56:52Z,53895168,0.4167,25,22,688,661856,2959,703,0,0,0.0001,0.0001,0.0001
2026-07-31T18:58:52Z,53817344,0.5,30,25,690,663040,2970,705,0,0,0.0001,0.0001,0.0001
2026-07-31T19:00:52Z,53878784,0.2,12,6,691,663776,2981,706,0,0,0.0001,0.0001,0.0001
2026-07-31T19:02:52Z,53559296,0.4167,25,20,691,663776,2991,706,0,0,0.00025,0.0001,0.0
2026-07-31T19:04:52Z,53526528,0.1,6,2,692,666464,2999,707,0,0,0.0001,0.0001,0.005
2026-07-31T19:06:52Z,53469184,1.1667,70,4,714,695168,3045,729,0,0,0.00025,0.0001,0.1
2026-07-31T19:08:52Z,48107520,1.0833,65,10,746,736416,3196,761,0,0,0.00025,0.0001,0.005
2026-07-31T19:10:52Z,48226304,0.85,51,24,757,751040,3247,772,0,0,0.0001,0.0001,0.005
2026-07-31T19:12:52Z,48488448,0.5833,35,28,786,788032,3271,802,0,0,0.0001,0.0001,0.005
2026-07-31T19:14:52Z,48386048,0.6667,40,34,786,788032,3279,802,0,0,0.0001,0.0001,0.0001
2026-07-31T19:16:52Z,49016832,0.55,33,28,788,789888,3287,805,0,0,0.0001,0.0001,0.0001
2026-07-31T19:18:52Z,48930816,0.65,39,32,793,796496,3298,812,0,0,0.0005,0.0001,0.005
2026-07-31T19:20:52Z,48979968,0.6333,38,30,797,802096,3314,816,0,0,0.0001,0.0001,0.0001
2026-07-31T19:22:52Z,59842560,0.7167,43,32,801,809936,3348,821,0,0,0.0001,0.0001,0.0001
2026-07-31T19:24:52Z,59129856,0.7333,44,36,802,810048,3359,822,0,0,0.00025,0.0001,0.005
2026-07-31T19:25:52Z,57856000,0.5667,34,32,802,810048,3361,822,0,0,0.00025,0.0001,0.0001
2026-07-31T19:26:52Z,56848384,0.5833,35,30,802,810048,3366,822,0,0,0.0001,0.0001,0.0
2026-07-31T19:27:52Z,56590336,0.55,33,28,802,810048,3371,822,0,0,0.00025,0.0001,0.0001
2026-07-31T19:28:52Z,56635392,0.5833,35,30,802,810048,3376,822,0,0,0.00025,0.0001,0.0001
2026-07-31T19:29:52Z,56623104,0.6833,41,37,802,810048,3380,822,0,0,0.0001,0.0001,0.0001
2026-07-31T19:30:52Z,56569856,0.7333,44,40,802,810048,3384,822,0,0,0.0001,0.0001,0.0001
2026-07-31T19:31:52Z,56500224,0.7833,47,44,802,810048,3387,822,0,0,0.0001,0.0001,0.0001
2026-07-31T19:32:52Z,54136832,0.95,57,50,802,810048,3394,822,0,0,0.00025,0.0001,0.0001
2026-07-31T19:33:52Z,53792768,0.7667,46,42,802,810048,3398,822,0,0,0.0001,0.0001,0.0001
2026-07-31T19:34:52Z,53370880,0.7667,46,40,802,810048,3404,822,0,0,0.00025,0.0001,0.0001
2026-07-31T19:35:52Z,53440512,0.75,45,35,802,810048,3414,822,0,0,0.0001,0.0001,0.0001
2026-07-31T19:36:52Z,48803840,0.8833,53,46,802,810048,3421,822,0,0,0.00025,0.0001,0.0001
2026-07-31T19:37:52Z,48836608,0.6167,37,32,802,810048,3426,822,0,0,0.00025,0.0001,0.0001
2026-07-31T19:38:52Z,48836608,0.65,39,34,802,810048,3431,822,0,0,0.00025,0.0001,0.0001
2026-07-31T19:39:52Z,48824320,0.5,30,26,802,810048,3435,822,0,0,0.0001,0.0001,0.0001
2026-07-31T19:40:52Z,48824320,0.5333,32,28,802,810048,3439,822,0,0,0.0001,0.0001,0.0001
2026-07-31T19:41:52Z,49266688,0.5667,34,28,802,810048,3445,822,0,0,0.00025,0.0001,0.0001
2026-07-31T19:42:52Z,50749440,0.6167,37,32,802,810048,3450,822,0,0,0.0005,0.0001,0.0
2026-07-31T19:43:52Z,49594368,0.5833,35,30,805,812032,3452,825,0,0,0.0001,0.0001,0.005
2026-07-31T19:44:52Z,49516544,0.6,36,30,805,812032,3458,825,0,0,0.0001,0.0001,0.0001
2026-07-31T19:45:52Z,49508352,0.6,36,28,805,812032,3466,825,0,0,0.0001,0.0001,0.0001
2026-07-31T19:46:52Z,52015104,0.5833,35,32,805,812032,3469,825,0,0,0.00025,0.0001,0.0001
2026-07-31T19:47:52Z,52015104,0.55,33,26,805,812032,3476,825,0,0,0.0001,0.0001,0.0001
2026-07-31T19:48:52Z,52015104,0.6833,41,26,805,812032,3491,825,0,0,0.0001,0.0001,0.0001
2026-07-31T19:49:52Z,51855360,0.6833,41,28,805,812992,3504,825,0,0,0.00025,0.0001,0.0001
2026-07-31T19:50:52Z,51855360,0.6,36,34,805,812992,3506,825,0,0,0.00025,0.0001,0.0
2026-07-31T19:51:52Z,52121600,0.55,33,26,805,812992,3513,825,0,0,0.0001,0.0,0.0001
2026-07-31T19:52:52Z,51736576,0.55,33,28,805,812992,3518,825,0,0,0.0005,0.0001,0.0
2026-07-31T19:53:52Z,51613696,0.4667,28,26,805,812992,3520,825,0,0,0.00025,0.0001,0.0001
2026-07-31T19:54:52Z,51933184,0.6,36,32,805,812992,3524,825,0,0,0.00025,0.0001,0.0
2026-07-31T19:55:52Z,51970048,0.5667,34,32,805,812992,3526,825,0,0,0.0001,0.0001,0.0001
2026-07-31T19:56:52Z,51896320,0.6167,37,32,805,812992,3531,825,0,0,0.00025,0.0001,0.0001
2026-07-31T19:57:52Z,51896320,0.5833,35,28,805,812992,3538,825,0,0,0.0001,0.0001,0.0001
2026-07-31T19:58:52Z,51982336,0.5167,31,26,805,812992,3543,825,0,0,0.0001,0.0001,0.0001
2026-07-31T19:59:52Z,51994624,0.8833,53,36,805,812992,3560,825,0,0,0.0005,0.0001,0.0001
2026-07-31T20:00:52Z,66863104,0.6,36,30,805,812992,3566,825,0,0,0.0001,0.0001,0.0001
2026-07-31T20:01:52Z,66412544,0.65,39,30,805,812992,3575,825,0,0,0.00025,0.0001,0.0001
2026-07-31T20:02:52Z,66412544,0.55,33,28,805,812992,3580,825,0,0,0.00025,0.0001,0.0001
2026-07-31T20:03:52Z,66596864,0.65,39,28,805,812992,3591,825,0,0,0.0001,0.0001,0.0001
2026-07-31T20:04:52Z,66596864,0.7,42,36,807,818368,3595,827,0,0,0.0001,0.0001,0.005
2026-07-31T20:05:52Z,66195456,0.5,30,28,807,818368,3597,827,0,0,0.00025,0.0001,0.0
2026-07-31T20:06:52Z,64806912,0.55,33,28,807,818368,3602,827,0,0,0.0001,0.0001,0.00025
2026-07-31T20:07:52Z,64806912,0.6667,40,30,807,818368,3612,827,0,0,0.0001,0.0001,0.0001
2026-07-31T20:08:52Z,64491520,0.8833,53,32,807,818368,3633,827,0,0,0.0001,0.0001,0.0001
2026-07-31T20:09:52Z,64139264,0.9667,58,38,808,821040,3652,828,0,0,0.00025,0.0001,0.005
2026-07-31T20:10:52Z,60248064,0.7333,44,32,811,822656,3661,831,0,0,0.00025,0.0001,0.005
2026-07-31T20:11:52Z,60706816,0.6,36,28,811,822656,3669,831,0,0,0.0001,0.0001,0.0001
2026-07-31T20:12:52Z,60805120,0.55,33,26,811,822656,3676,831,0,0,0.0001,0.0001,0.0001
2026-07-31T20:13:52Z,60731392,0.5333,32,30,811,822656,3678,831,0,0,0.0001,0.0001,0.0
2026-07-31T20:14:52Z,60731392,0.6667,40,30,811,822656,3688,831,0,0,0.0001,0.0001,0.0001
2026-07-31T20:15:52Z,60821504,0.6667,40,28,816,825184,3695,836,0,0,0.0001,0.0001,0.01
2026-07-31T20:16:52Z,63393792,0.5167,31,28,816,825184,3698,836,0,0,0.0001,0.0001,0.0
2026-07-31T20:17:52Z,63393792,0.5167,31,26,816,825184,3703,836,0,0,0.0001,0.0001,0.0001
2026-07-31T20:18:52Z,63438848,0.55,33,28,816,825184,3708,836,0,0,0.0001,0.0001,0.0001
2026-07-31T20:19:52Z,63340544,0.5167,31,24,816,825184,3715,836,0,0,0.0001,0.0001,0.0001
2026-07-31T20:20:52Z,63356928,0.5667,34,28,816,825184,3721,836,0,0,0.0001,0.0001,0.0001
2026-07-31T20:21:52Z,61886464,0.75,45,36,816,825184,3730,836,0,0,0.0001,0.0001,0.00025
2026-07-31T20:22:52Z,61886464,0.55,33,28,816,825184,3735,836,0,0,0.00025,0.0001,0.0
2026-07-31T20:23:52Z,61886464,0.7333,44,28,816,824224,3751,836,0,0,0.0001,0.0001,0.0001
2026-07-31T20:24:52Z,61886464,0.5667,34,30,816,824224,3755,836,0,0,0.0001,0.0001,0.0001
2026-07-31T20:25:52Z,61911040,0.5333,32,30,816,824224,3757,836,0,0,0.0001,0.0001,0.0001
2026-07-31T20:26:52Z,61911040,0.4833,29,26,816,824224,3760,836,0,0,0.0001,0.0001,0.0
2026-07-31T20:27:52Z,59826176,0.65,39,28,816,824224,3771,836,0,0,0.0001,0.0001,0.0025
